802,Se,ElPerc5
803,Se,ElPerc6
804,Se,ElPerc7
805,Se,ElPerc8
806,Se,ElPerc9
807,Se,ElPerc10
808,Se,ElPerc11
809,Se,ElPerc12
810,Se,ElPerc13
811,Se,ElPerc14
812,Se,ElPerc15
813,Se,HiQ1
814,Se,HiQ2
815,Se,VoxHitRev
816,Se,Bomb
817,Se,TapeRewnd
818,Se,FxGun2
819,Se,FxGun1
820,Se,Thunder
821,Se,TurnTable
822,Se,Police
823,Se,DoorSqk
824,Se,HeartBeat
825,Se,Helicopter
826,Se,Seashore
827,Se,Telephone
828,Se,TelRing
829,Se,Bird
830,Se,Stream
831,Se,Gunshot
832,Se,Applause
833,Se,RainLoop
834,Se,Scratch H
835,Se,Scratch L
836,Se,ScratchDwn
837,Se,ScratchHiF
838,Se,ScratchHiR
839,Se,ScratchLoF
840,Se,ScratchLoR
841,Se,ScratchBdF
842,Se,ScratchBdR
843,Se,ScratchSdF
844,Se,ScratchSdR
845,Se,ScratchVoF
846,Se,ScratchVoR
847,Se,ScratchStp
848,Se,ScratchSpn
849,Se,ScratchHip
850,Se,ScratchHp2
851,Se,ScratchAtk
852,Se,ScratchR&B
853,Se,ScratchCmb
854,Se,ScratchCb2
855,Se,ScratchCb3
856,Se,ScratchCb4
857,Pc,Conga Opn
858,Pc,CongaOpSlp
859,Pc,CongaTip
860,Pc,CongaBtm
861,Pc,CongaStick
862,Pc,Quint1Opn
863,Pc,Quint1Slp
864,Pc,Quint2Opn
865,Pc,Quint2Heel
866,Pc,TumbaOpen
867,Pc,TumbaSlp
868,Pc,TumbaTip
869,Pc,TumbaHeel
870,Pc,CuicaLo
871,Pc,CuicaHi
872,Pc,Bongo L
873,Pc,Bongo H1
874,Pc,Bongo H2
875,Pc,TmbaleH1-3
876,Pc,TimbaleHi1
877,Pc,TimbaleHi2
878,Pc,TimbaleHi3
879,Pc,TmbaleL1-3
880,Pc,TimbaleLo1
881,Pc,TimbaleLo2
882,Pc,TimbaleRim
883,Pc,TmblPailaH
884,Pc,TmblPailaL
885,Pc,Paila L
886,Pc,Paila H
887,Pc,GanzaAc
888,Pc,GanzaBk
889,Pc,GanzaFw
890,Pc,Maracas1-2
891,Pc,MaracasSlr
892,Pc,MaracasStc
893,Pc,Cabasa1-2
894,Pc,Cabasa1
895,Pc,Cabasa2
896,Pc,Caxixi1-2
897,Pc,Caxixi1
898,Pc,Caxixi2
899,Pc,Shaker 1
900,Pc,Shaker 2
901,Pc,Shaker 3
902,Pc,ShakerHip1
903,Pc,ShakerHip2
904,Pc,ShakerHip3
905,Pc,ShakerHip4
906,Pc,ShekereDw
907,Pc,ShekereUp
908,Pc,ShekereSap
909,Pc,Tumbo 1
910,Pc,Tumbo 2
911,Pc,Tumbo 3
912,Pc,TambrnSw
913,Pc,TambrnHit
914,Pc,TambrnShk
915,Pc,PandieroOp
916,Pc,PandierThm
917,Pc,PandierTip
918,Pc,PandroHeel
919,Pc,TmbourimOp
920,Pc,TmbourmFng
921,Pc,TmbourimMt
922,Pc,AgogoHi
923,Pc,AgogoLo
924,Pc,AgogoLoTap
925,Pc,GuiroLong
926,Pc,GuiroShort
927,Pc,GuiroSwp
928,Pc,SurdoOp
929,Pc,SurdoMt
930,Pc,Stick
931,Pc,Stick2
932,Pc,Castanet
933,Pc,Clave
934,Pc,WoodBlock
935,Pc,Vibraslap
936,Pc,Whistle
937,Pc,TriangleSw
938,Pc,TriangleOp
939,Pc,TriangleMt
940,Pc,HandClapSt
941,Pc,HandClapL
942,Pc,HandClapR
943,Pc,Handbell L
944,Pc,Handbell H
945,Pc,Cowbell1
946,Pc,Cowbell2
947,Pc,MamboBl1
948,Pc,MamboBl2
949,Pc,MamboBdy
950,Pc,ChaCha
951,Pc,SleighBel
952,Pc,BellTree
953,Pc,ClapT9
954,Pc,ClapAnSm
955,Pc,ElClap1
956,Pc,ElClap2
957,Pc,CongaT8
958,Pc,CowBelT8
959,Pc,CowBelRX11
960,Pc,CowBelAnCR
961,Pc,ElCowbell
962,Pc,AnaShaker
963,Pc,TambrnRX5
964,Pc,TambrnAnCR
965,Pc,ElTambrn1
966,Pc,ElTambrn2
967,Pc,MarcsT8
968,Pc,ElMarcs
969,Pc,ClaveT8
970,Pc,ElTriangl
971,Pc,AnaClick
972,Dr,BdSnap1-2
973,Dr,BdSnap1
974,Dr,BdSnap2
975,Dr,BdSnapL1-2
976,Dr,BdSnapR1-2
977,Dr,BdSnapL1
978,Dr,BdSnapL2
979,Dr,BdSnapR1
980,Dr,BdSnapR2
981,Dr,BdTigt1-2
982,Dr,BdTigt1
983,Dr,BdTigt2
984,Dr,BdTigtL1-2
985,Dr,BdTigtR1-2
986,Dr,BdTigtL1
987,Dr,BdTigtL2
988,Dr,BdTigtR1
989,Dr,BdTigtR2
990,Dr,BdAmb1-2
991,Dr,BdAmb1
992,Dr,BdAmb2
993,Dr,BdAmbL1-2
994,Dr,BdAmbR1-2
995,Dr,BdAmbL1
996,Dr,BdAmbL2
997,Dr,BdAmbR1
998,Dr,BdAmbR2
999,Dr,BdNmSt1-2
1000,Dr,BdNm1St
1001,Dr,BdNm2St
1002,Dr,BdNmL1-2
1003,Dr,BdNmR1-2
1004,Dr,BdNm1L
1005,Dr,BdNm1R
1006,Dr,BdNm2L
1007,Dr,BdNm2R
1008,Dr,BdFkSt1-2
1009,Dr,BdFk1St
1010,Dr,BdFk2St
1011,Dr,BdFkL1-2
1012,Dr,BdFkR1-2
1013,Dr,BdFkML
1014,Dr,BdFkMR
1015,Dr,BdFkHL
1016,Dr,BdFkHR
1017,Dr,BdHiSt
1018,Dr,BdHiL
1019,Dr,BdHiR
1020,Dr,BdLoSt
1021,Dr,BdLoL
1022,Dr,BdLoR
1023,Dr,BdHSonSt
1024,Dr,BdHSonL
1025,Dr,BdHSonR
1026,Dr,BdLSonSt
1027,Dr,BdLSonL
1028,Dr,BdLSonR
1029,Dr,BdFkSonSt
1030,Dr,BdFkSonL
1031,Dr,BdFkSonR
1032,Dr,BdRk1St
1033,Dr,BdRk1L
1034,Dr,BdRk1R
1035,Dr,BdRk2St
1036,Dr,BdRk2L
1037,Dr,BdRk2R
1038,Dr,BdDry1
1039,Dr,BdDry2
1040,Dr,BdPop
1041,Dr,BdVar1
1042,Dr,BdVar2
1043,Dr,BdRoom1
1044,Dr,BdRoom2
