GM,87,F07,Fifth Ld,Ld,HARD
GM,88,F08,Bass&Ld,Ld,HARD
GM,89,F09,New Age,Pd,BRIGHT
GM,90,F10,Warm Pad,Pd,SOFT
GM,91,F11,Poly Synth,Pd,BRIGHT
GM,92,F12,Choir Pad,Pd,CHOIR
GM,93,F13,BowedPad,Pd,SOFT
GM,94,F14,Metal Pad,Pd,BRIGHT
GM,95,F15,Halo Pad,Pd,BRIGHT
GM,96,F16,Sweep Pad,Pd,BRIGHT
GM,97,G01,Rain Pad,Me,MOTION
GM,98,G02,SoundTrack,Pd,BRIGHT
GM,99,G03,Crystal,Cp,BELL
GM,100,G04,Atmosphere,Pd,SOFT
GM,101,G05,Brightness,Sc,HARD
GM,102,G06,Goblin,Me,MOTION
GM,103,G07,Echoes,Me,MOTION
GM,104,G08,Sci-Fi,Pd,BRIGHT
GM,105,G09,Sitar,Gt,PLUCK
GM,106,G10,Banjo,Gt,PLUCK
GM,107,G11,Shamisen,Gt,PLUCK
GM,108,G12,Koto,Gt,PLUCK
GM,109,G13,Kalimba,Cp,PERC.
GM,110,G14,Bagpipe,Rp,SAX/RD
GM,111,G15,Fiddle,St,SOLO
GM,112,G16,Shehnai 2,Rp,SAX/RD
GM,113,H01,Tinkerbel,Cp,BELL
GM,114,H02,Agogo,Dr,PERC.
GM,115,H03,Steeldrum,Cp,MALLET
GM,116,H04,Woodblock,Dr,PERC.
GM,117,H05,Taikodrum,Dr,PERC.
GM,118,H06,MelodicTom,Dr,DRUMS
GM,119,H07,Synth Drum,Dr,DRUMS
GM,120,H08,Rev Cymbal,Se,SYNTH
GM,121,H09,Fret Noise,Se,NATUR.
GM,122,H10,BreathNoiz,Se,NATUR.
GM,123,H11,Seashore,Se,NATUR.
GM,124,H12,Tweet,Se,NATUR.
GM,125,H13,Telephone,Se,NATUR.
GM,126,H14,Helicopter,Se,NATUR.
GM,127,H15,Applause,Se,NATUR.
GM,128,H16,Gunshot,Se,NATUR.
PREDRUM,1,A01,Hyper Std,,
PREDRUM,2,A02,DryStandrd,,
PREDRUM,3,A03,NewRock,,
PREDRUM,4,A04,RockSt1,,
PREDRUM,5,A05,RockSt2,,
PREDRUM,6,A06,RockMono1,,
PREDRUM,7,A07,RockMono2,,
PREDRUM,8,A08,Hip Hop1,,
PREDRUM,9,A09,Hip Hop2,,
PREDRUM,10,A10,Hip Hop3,,
PREDRUM,11,A11,Hip Hop4,,
PREDRUM,12,A12,Hip Hop5,,
PREDRUM,13,A13,Hip Hop6,,
PREDRUM,14,A14,HipStick1,,
PREDRUM,15,A15,HipStick2,,
PREDRUM,16,A16,HipStick3,,
PREDRUM,17,B01,HipStick4,,
PREDRUM,18,B02,T9HipKit1,,
PREDRUM,19,B03,T9HipKit2,,
PREDRUM,20,B04,R&B Kit1,,
PREDRUM,21,B05,R&B Kit2,,
PREDRUM,22,B06,R&B Kit3,,
PREDRUM,23,B07,AnalogT9,,
PREDRUM,24,B08,AnalogT8,,
PREDRUM,25,B09,Tekno Kit,,
PREDRUM,26,B10,House Kit1,,
PREDRUM,27,B11,House Kit2,,
PREDRUM,28,B12,Big Kit,,
PREDRUM,29,B13,Break Kit,,
PREDRUM,30,B14,Drum'nBass,,
PREDRUM,31,B15,Acid Kit,,
PREDRUM,32,B16,Jungle Kit,,
PREDRUM,33,C01,Electric,,
PREDRUM,34,C02,Human Kit,,
PREDRUM,35,C03,Hard Kit,,
PREDRUM,36,C04,Distorted,,
PREDRUM,37,C05,Ambient,,
PREDRUM,38,C06,Jazz Kit,,
PREDRUM,39,C07,Orchestral,,
PREDRUM,40,C08,Garage,,
PREDRUM,41,C09,All Round,,
PREDRUM,42,C10,Rock Multi,,
PREDRUM,43,C11,Hip Multi,,
PREDRUM,44,C12,Percussion,,
PREDRUM,45,C13,Latin Perc,,
PREDRUM,46,C14,Gtr/Bs Fx,,
PREDRUM,47,C15,Wacko Kit,,
PREDRUM,48,C16,Wood Bits,,
PREDRUM,49,D01,Metal Bits,,
PREDRUM,50,D02,Hands Kit,,
PREDRUM,51,D03,Scratches,,
PREDRUM,52,D04,AcstSnares,,
PREDRUM,53,D05,StSnares,,
PREDRUM,54,D06,AllKicks,,
PREDRUM,55,D07,DanceKick,,
PREDRUM,56,D08,EasySnares,,
PREDRUM,57,D09,Cuban,,
PREDRUM,58,D10,SynPopKit,,
PREDRUM,59,D11,Arabic Mix,,
PREDRUM,60,D12,BellyDance,,
PREDRUM,61,D13,DanceSnare,,
PREDRUM,62,D14,SpecialSFX,,
PREDRUM,63,D15,Synthetic,,
PREDRUM,64,D16,SFX Kit,,
GMDRUM,1,A01,Stereo GM,,
